file_name,Paper Name,Model,Top-1 Accuracy,,comments,Gted
2206.09959v5.pdf,Global Context Vision Transformers,,0,,,
2206.13392v1.pdf,Remote Sensing Image Classification using Transfer Learning and Attention Based Deep Neural Network,,0,,,
2206.09325v3.pdf,EATFormer: Improving Vision Transformer Inspired by Evolutionary Algorithm,,0,,,
2206.09385v2.pdf,Out-of-distribution Detection by Cross-class Vicinity Distribution of In-distribution Data,,0,,,
2206.09379v2.pdf,0/1 Deep Neural Networks via Block Coordinate Descent,,0,,,
2206.08638v1.pdf,Minimum Noticeable Difference based Adversarial Privacy Preserving Image Generation,,0,,,
2206.08509v1.pdf,Neural Architecture Adaptation for Object Detection by Searching Channel Dimensions and Mapping Pre-trained Parameters,,0,,,
2206.08833v1.pdf,A Comparative Study of Confidence Calibration in Deep Learning: From Computer Vision to Medical Imaging,,0,,,
2206.08671v2.pdf,FiT: Parameter Efficient Few-shot Transfer Learning for Personalized and Federated Image Classification,,0,,,
2206.08316v2.pdf,Boosting the Adversarial Transferability of Surrogate Models with Dark Knowledge,,0,,,
2206.08236v1.pdf,Simple and Efficient Architectures for Semantic Segmentation,,0,,,
2206.07700v1.pdf,Masked Siamese ConvNets,,0,,,
2206.07706v2.pdf,Masked Frequency Modeling for Self-Supervised Visual Pre-Training,,0,,,
2206.07662v1.pdf,SP-ViT: Learning 2D Spatial Priors for Vision Transformers,,0,,,
2206.07290v1.pdf,Differentiable Top-k Classification Learning,,0,,,
2206.06801v2.pdf,Peripheral Vision Transformer,,0,,,
2206.06544v2.pdf,A Survey of Automated Data Augmentation Algorithms for Deep Learning-based Image Classification Tasks,,0,,,
2206.07125v2.pdf,Self-Supervised Pretraining for Differentially Private Learning,,0,,,
2206.06168v1.pdf,2nd Place Solution for ICCV 2021 VIPriors Image Classification Challenge: An Attract-and-Repulse Learning Approach,,0,,,
2206.06067v4.pdf,Better Teacher Better Student: Dynamic Prior Knowledge for Knowledge Distillation,,0,,,
2206.06490v1.pdf,Learning Task-Independent Game State Representations from Unlabeled Images,,0,,,
2206.04846v2.pdf,Masked Autoencoders are Robust Data Augmentors,,0,,,
2206.04673v2.pdf,Neural Prompt Search,,0,,,
2206.04242v1.pdf,OOD Augmentation May Be at Odds with Open-Set Recognition,,0,,,
2206.04040v2.pdf,MobileOne: An Improved One millisecond Mobile Backbone,,0,,,
2206.03680v2.pdf,Improving Evaluation of Debiasing in Image Classification,,0,,,
2206.04055v2.pdf,Gradient Obfuscation Gives a False Sense of Security in Federated Learning,,0,,,
2206.02967v2.pdf,Masked Unsupervised Self-training for Label-free Image Classification,,0,,,
2206.03367v1.pdf,Localizing Semantic Patches for Accelerating Image Classification,,0,,,
2206.02680v1.pdf,Separable Self-attention for Mobile Vision Transformers,,0,,,
2206.01986v3.pdf,Delving into the Openness of CLIP,,0,,,
2206.01125v2.pdf,Prefix Conditioning Unifies Language and Label Supervision,,0,,,
2206.00893v2.pdf,Leveraging Systematic Knowledge of 2D Transformations,,0,,,
2206.00272v3.pdf,Vision GNN: An Image is Worth Graph of Nodes,,0,,,
2206.00206v1.pdf,Transformer with Fourier Integral Attentions,,0,,,
2206.00790v2.pdf,Efficient Self-supervised Vision Pretraining with Local Masked Reconstruction,,0,,,
2206.00719v2.pdf,Dataset Distillation using Neural Feature Regression,,0,,,
2205.14756v6.pdf,EfficientViT: Multi-Scale Linear Attention for High-Resolution Dense Prediction,,0,,,
2205.14375v5.pdf,WaveMix: A Resource-efficient Neural Network for Image Analysis,,0,,,
2205.14338v1.pdf,Object-wise Masked Autoencoders for Fast Pre-training,,0,,,
2205.14443v2.pdf,A Closer Look at Self-Supervised Lightweight Vision Transformers,,0,,,
2205.13943v4.pdf,Architecture-Agnostic Masked Image Modeling -- From ViT back to CNN,,0,,,
2205.14141v3.pdf,Contrastive Learning Rivals Masked Image Modeling in Fine-tuning via Feature Distillation,,0,,,
2205.14100v5.pdf,GIT: A Generative Image-to-text Transformer for Vision and Language,,0,,,
2205.13805v1.pdf,X-ViT: High Performance Linear Vision Transformer without Softmax,,0,,,
2205.13137v4.pdf,MixMAE: Mixed and Masked Autoencoder for Efficient Pretraining of Hierarchical Vision Transformers,,0,,,
2205.13331v4.pdf,TransBoost: Improving the Best ImageNet Performance using Deep Transduction,,0,,,
2205.13213v5.pdf,Fast Vision Transformers with HiLo Attention,,0,,,
2205.13282v1.pdf,On the Eigenvalues of Global Covariance Pooling for Fine-grained Visual Recognition,,0,,,
2205.13147v4.pdf,Matryoshka Representation Learning,,0,,,
2205.13092v3.pdf,Dual-Perspective Semantic-Aware Representation Blending for Multi-Label Image Recognition with Partial Labels,,0,,,
2205.13104v3.pdf,Trainable Weight Averaging: A General Approach for Subspace Training,,0,,,
2205.12956v2.pdf,Inception Transformer,,0,,,
2205.12755v6.pdf,An Evolutionary Approach to Dynamic Introduction of Tasks in Large-scale Multitask Learning Systems,,0,,,
2205.10536v3.pdf,Knowledge Distillation from A Stronger Teacher,,0,,,
2205.10505v3.pdf,A Study on Transformer Configuration and Training Objective,,0,,,
2205.10435v1.pdf,Towards Better Understanding Attribution Methods,,0,,,
2205.09904v1.pdf,Deep transfer learning for image classification: a survey,,0,,,
2205.10089v4.pdf,Kernel Normalized Convolutional Networks,,0,,,
2205.09678v1.pdf,Semi-Supervised Learning for Image Classification using Compact Networks in the BioMedical Context,,0,,,
2205.09671v1.pdf,A graph-transformer for whole slide image classification,,0,,,
2205.09616v2.pdf,Masked Image Modeling with Denoising Contrast,,0,,,
2205.09612v5.pdf,CLCNet: Rethinking of Ensemble Modeling with Classification Confidence Network,,0,,,
2205.10358v1.pdf,A Hardware-Aware Framework for Accelerating Neural Architecture Search Across Modalities,,0,,,
2205.07433v3.pdf,Binarizing by Classification: Is soft function really necessary?,,0,,,
2205.07877v5.pdf,A Comprehensive Survey on Model Quantization for Deep Neural Networks in Image Classification,,0,,,
2205.06265v3.pdf,ELODI: Ensemble Logit Difference Inhibition for Positive-Congruent Training,,0,,,
2205.05831v4.pdf,Feature Extractor Stacking for Cross-domain Few-shot Learning,,0,,,
2205.08385v1.pdf,Feedback Gradient Descent: Efficient and Stable Optimization with Orthogonality for DNNs,,0,,,
2205.05543v1.pdf,An Empirical Study Of Self-supervised Learning Approaches For Object Detection With Transformers,,0,,,
2205.05155v1.pdf,Few-Shot Image Classification Benchmarks are Too Far From Reality: Build Back Better with Semantic Task Sampling,,0,,,
2205.04095v1.pdf,SmoothNets: Optimizing CNN architecture design for differentially private deep learning,,0,,,
2205.04596v2.pdf,When does dough become a bagel? Analyzing the remaining mistakes on ImageNet,,0,,,
2205.03860v6.pdf,CCMB: A Large-scale Chinese Cross-modal Benchmark,,0,,,
2205.03898v1.pdf,Preservation of High Frequency Content for Deep Learning-Based Medical Image Classification,,0,,,
2205.03892v2.pdf,ConvMAE: Masked Convolution Meets Masked Autoencoders,,0,,,
2205.03633v1.pdf,Comparison Knowledge Translation for Generalizable Image Classification,,0,,,
2205.02973v2.pdf,Large Scale Transfer Learning for Differentially Private Image Classification,,0,,,
2205.01972v4.pdf,Sequencer: Deep LSTM for Image Classification,,0,,,
2205.01917v2.pdf,CoCa: Contrastive Captioners are Image-Text Foundation Models,,0,,,
2205.01529v2.pdf,Masked Generative Distillation,,0,,,
IJCRT2205235.pdf,Resnet18 Model With Sequential Layer For Computing Accuracy On Image Classification Dataset,,0,,,
Improving-Model-Performance-and-Removing-the-Class-Imbalance-Problem-Using-Augmentation.pdf,Improving Model Performance and Removing the Class Imbalance Problem Using Augmentation,,0,,,
2205.00147v5.pdf,DIRA: Dynamic Domain Incremental Regularised Adaptation,,0,,,
2204.14244v1.pdf,CLIP-Art: Contrastive Pre-training for Fine-Grained Art Classification,,0,,,
2204.14095v2.pdf,PyramidCLIP: Hierarchical Feature Alignment for Vision-language Model Pretraining,,0,,,
2204.13650v2.pdf,Unlocking High-Accuracy Differentially Private Image Classification through Scale,,0,,,
2204.13349v1.pdf,Continual Learning with Bayesian Model based on a Fixed Pre-trained Feature Extractor,,0,,,
2204.12511v2.pdf,PolyLoss: A Polynomial Expansion Perspective of Classification Loss Functions,,0,,,
2204.12451v4.pdf,Understanding The Robustness in Vision Transformers,,0,,,
2204.12196v2.pdf,Adaptive Split-Fusion Transformer,,0,,,
2204.09222v2.pdf,K-LITE: Learning Transferable Visual Models with External Knowledge,,0,,,
2204.08790v6.pdf,ELEVATER: A Benchmark and Toolkit for Evaluating Language-Augmented Visual Models,,0,,,
2204.07780v1.pdf,Towards Lightweight Transformer via Group-wise Transformation for Vision-and-Language Tasks,,0,,,
2204.07143v5.pdf,Neighborhood Attention Transformer,,0,,,
2204.07154v1.pdf,MiniViT: Compressing Vision Transformers with Weight Multiplexing,,0,,,
2204.07141v1.pdf,Masked Siamese Networks for Label-Efficient Learning,,0,,,
2204.07118v1.pdf,DeiT III: Revenge of the ViT,,0,,,
2204.06772v1.pdf,ViTOL: Vision Transformer for Weakly Supervised Object Localization,,0,,,
2204.04977v2.pdf,Regularization-based Pruning of Irrelevant Weights in Deep Neural Architectures,,0,,,
2204.08458v1.pdf,"SuperpixelGridCut, SuperpixelGridMean and SuperpixelGridMix Data Augmentation",,0,,,
2204.04788v2.pdf,Representation Learning by Detecting Incorrect Location Embeddings,,0,,,
2204.04707v2.pdf,Generative Adversarial Networks for Image Augmentation in Agriculture: A Systematic Review,,0,,,
2204.03934v1.pdf,Does Robustness on ImageNet Transfer to Downstream Tasks?,,0,,,
2204.03610v1.pdf,Unified Contrastive Learning in Image-Text-Label Space,,0,,,
2204.03645v1.pdf,DaViT: Dual Attention Vision Transformers,,0,,,
2204.02744v2.pdf,Universal Representations: A Unified Look at Multiple Task and Domain Learning,,0,,,
2204.02121v2.pdf,MetaAudio: A Few-Shot Audio Classification Benchmark,,0,,,
2204.01208v1.pdf,Attribute Prototype Network for Any-Shot Learning,,0,,,
2204.01254v1.pdf,BatchFormerV2: Exploring Sample Relationships for Dense Representation Learning,,0,,,
2204.01678v1.pdf,MultiMAE: Multi-modal Multi-task Masked Autoencoders,,0,,,
2204.01697v4.pdf,MaxViT: Multi-Axis Vision Transformer,,0,,,
2204.00993v3.pdf,Improving Vision Transformers by Revisiting High-frequency Components,,0,,,
2204.01186v2.pdf,Revisiting a kNN-based Image Classification System with High-capacity Storage,,0,,,
2204.00901v1.pdf,Mix-up Self-Supervised Learning for Contrast-agnostic Applications,,0,,,
2203.16782v2.pdf,Weakly Supervised Patch Label Inference Networks for Efficient Pavement Distress Detection and Recognition in the Wild,,0,,,
2203.16518v1.pdf,Collaborative Transformers for Grounded Situation Recognition,,0,,,
2203.16291v2.pdf,AmsterTime: A Visual Place Recognition Benchmark Dataset for Severe Domain Shift,,0,,,
2203.15794v1.pdf,CHEX: CHannel EXploration for CNN Model Compression,,0,,,
2203.15359v2.pdf,Nested Collaborative Learning for Long-Tailed Visual Recognition,,0,,,
2203.15331v2.pdf,CNN Filter DB: An Empirical Investigation of Trained Convolutional Filters,,0,,,
2203.14195v1.pdf,How to Robustify Black-Box ML Models? A Zeroth-Order Optimization Perspective,,0,,,
2203.14215v1.pdf,Knowledge Mining with Scene Text for Fine-Grained Recognition,,0,,,
2203.14098v2.pdf,Uncertainty-aware Contrastive Distillation for Incremental Semantic Segmentation,,0,,,
2203.13834v1.pdf,A Stitch in Time Saves Nine: A Train-Time Regularizing Loss for Improved Neural Network Calibration,,0,,,
2203.12944v1.pdf,Transformers Meet Visual Learning Understanding: A Comprehensive Review,,0,,,
2203.12119v2.pdf,Visual Prompt Tuning,,0,,,
2203.11987v2.pdf,PaCa-ViT: Learning Patch-to-Cluster Attention in Vision Transformers,,0,,,
2203.11926v3.pdf,Focal Modulation Networks,,0,,,
2203.10435v1.pdf,Vision Transformer with Convolutions Architecture Search,,0,,,
2203.09795v1.pdf,Three things everyone should know about Vision Transformers,,0,,,
2203.09041v2.pdf,DATA: Domain-Aware and Task-Aware Self-supervised Learning,,0,,,
2203.09082v1.pdf,Confidence Dimension for Deep Learning based on Hoeffding Inequality and Relative Evaluation,,0,,,
2203.09494v3.pdf,Transframer: Arbitrary Frame Prediction with Generative Models,,0,,,
2203.08759v2.pdf,UnseenNet: Fast Training Detector for Any Unseen Concept,,0,,,
2203.07845v2.pdf,Bamboo: Building Mega-Scale Vision Dataset Continually with Human-Machine Synergy,,0,,,
2203.08267v1.pdf,2-speed network ensemble for efficient classification of incremental land-use/land-cover satellite image chips,,0,,,
2203.06965v1.pdf,UniVIP: A Unified Framework for Self-Supervised Visual Pre-training,,0,,,
2203.06717v4.pdf,Scaling Up Your Kernels to 31x31: Revisiting Large Kernel Design in CNNs,,0,,,
2203.06172v2.pdf,Deep AutoAugment,,0,,,
2203.06127v1.pdf,Spatial Consistency Loss for Training Multi-Label Classifiers from Single-Label Annotations,,0,,,
2203.06108v2.pdf,Active Token Mixer,,0,,,
2203.06184v4.pdf,GSDA: Generative Adversarial Network-based Semi-Supervised Data Augmentation for Ultrasound Image Classification,,0,,,
2203.05482v3.pdf,Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing inference time,,0,,,
2203.04560v3.pdf,Active Self-Semi-Supervised Learning for Few Labeled Samples,,0,,,
2203.03952v5.pdf,ParC-Net: Position Aware Circular Convolution with Merits from ConvNets and Transformer,,0,,,
2203.03937v4.pdf,Dynamic Group Transformer: A General Vision Transformer Backbone with Dynamic Group Attention,,0,,,
2203.03689v1.pdf,WaveMix: Resource-efficient Token Mixing for Images,,0,,,
2203.02751v1.pdf,MetaFormer: A Unified Meta Framework for Fine-Grained Recognition,,0,,,
2203.01726v3.pdf,Ensembles of Vision Transformers as a New Paradigm for Automated Classification in Ecology,,0,,,
2203.00190v3.pdf,Semi-supervised Deep Learning for Image Classification with Distribution Mismatch: A Survey,,0,,,
2202.14034v2.pdf,Attribute Descent: Simulating Object-Centric Datasets on the Content Level and Beyond,,0,,,
2202.13197v1.pdf,Relational Surrogate Loss Learning,,0,,,
2202.12513v3.pdf,TeachAugment: Data Augmentation Optimization Using Teacher Knowledge,,0,,,
2202.12934v1.pdf,Accelerating Neural Architecture Exploration Across Modalities Using Genetic Algorithms,,0,,,
2202.11878v1.pdf,New Benchmark for Household Garbage Image Recognition,,0,,,
2202.11091v2.pdf,Efficient and Differentiable Conformal Prediction with General Function Classes,,0,,,
2202.11233v1.pdf,Retrieval Augmented Classification for Long-Tail Visual Recognition,,0,,,
2202.10108v2.pdf,ViTAEv2: Vision Transformer Advanced by Exploring Inductive Bias for Image Recognition and Beyond,,0,,,
2202.09741v5.pdf,Visual Attention Network,,0,,,
2202.07940v1.pdf,Meta Knowledge Distillation,,0,,,
2202.08360v2.pdf,Vision Models Are More Robust And Fair When Pretrained On Uncurated Images Without Supervision,,0,,,
2202.06767v4.pdf,Wukong: A 100 Million Large-scale Chinese Cross-modal Pre-training Benchmark,,0,,,
2202.06268v2.pdf,BViT: Broad Attention based Vision Transformer,,0,,,
2202.05953v1.pdf,Open-set Adversarial Defense with Clean-Adversarial Mutual Learning,,0,,,
2202.05613v3.pdf,CMW-Net: Learning a Class-Aware Sample Weighting Mapping for Robust Deep Learning,,0,,,
2202.03958v2.pdf,Uncertainty Modeling for Out-of-Distribution Generalization,,0,,,
2202.03555v3.pdf,"data2vec: A General Framework for Self-supervised Learning in Speech, Vision and Language",,0,,,
2202.03382v2.pdf,Corrupted Image Modeling for Self-Supervised Visual Pre-Training,,0,,,
